sequence,step,increments,prev_j_positions,prev_pos_x,prev_pos_y,prev_pos_z,post_j_positions,post_pos_x,post_pos_y,post_pos_z,delta_pos_x,delta_pos_y,delta_pos_z
0,0,"[0.042873655649116334, -0.03314261671987426]","[-7.62939453125e-06, -2.1457672119140625e-06]",0.027115361765027046,0.0,0.0,"[0.04273080825805664, -0.032869577407836914]",-0.0447978749871254,-0.0926428735256195,0.028680700808763504,-0.07191323675215244,-0.0926428735256195,0.028680700808763504
0,1,"[-0.08003858196980072, 0.031209503225758693]","[0.04273080825805664, -0.032869577407836914]",-0.0447978749871254,-0.0926428735256195,0.028680700808763504,"[-0.03708243370056152, -0.0017559528350830078]",-0.04442666098475456,-0.09244877845048904,0.027533944696187973,0.00037121400237083435,0.00019409507513046265,-0.001146756112575531
0,2,"[0.08759296433658013, -0.053361943360938]","[-0.03708243370056152, -0.0017559528350830078]",-0.04442666098475456,-0.09244877845048904,0.027533944696187973,"[0.05001521110534668, -0.054868459701538086]",-0.04461473226547241,-0.09269192069768906,0.029394419863820076,-0.00018807128071784973,-0.0002431422472000122,0.001860475167632103
0,3,"[0.030858189122999882, 0.01594416347988449]","[0.05001521110534668, -0.054868459701538086]",-0.04461473226547241,-0.09269192069768906,0.029394419863820076,"[0.08094239234924316, -0.03911995887756348]",-0.04444433003664017,-0.092714823782444,0.029610756784677505,0.00017040222883224487,-2.2903084754943848e-05,0.0002163369208574295
0,4,"[0.08580356387766504, 0.07341136775623207]","[0.08094239234924316, -0.03911995887756348]",-0.04444433003664017,-0.092714823782444,0.029610756784677505,"[0.16689276695251465, 0.033972978591918945]",-0.044909775257110596,-0.09190237522125244,0.03093087300658226,-0.00046544522047042847,0.0008124485611915588,0.0013201162219047546
0,5,"[-0.049315212763176366, 0.1287520499617899]","[0.16689276695251465, 0.033972978591918945]",-0.044909775257110596,-0.09190237522125244,0.03093087300658226,"[0.11840009689331055, 0.1627216339111328]",-0.04398201033473015,-0.08996569365262985,0.03202018886804581,0.0009277649223804474,0.0019366815686225891,0.0010893158614635468
0,6,"[-0.05295302098048828, 0.002491288198962574]","[0.11840009689331055, 0.1627216339111328]",-0.04398201033473015,-0.08996569365262985,0.03202018886804581,"[0.06598186492919922, 0.16582727432250977]",-0.04393225163221359,-0.0894269049167633,0.031740911304950714,4.9758702516555786e-05,0.0005387887358665466,-0.0002792775630950928
0,7,"[-0.1174054719037491, -0.12739315664911688]","[0.06598186492919922, 0.16582727432250977]",-0.04393225163221359,-0.0894269049167633,0.031740911304950714,"[-0.0512697696685791, 0.038924455642700195]",-0.044200599193573,-0.0920383483171463,0.02866259589791298,-0.0002683475613594055,-0.0026114434003829956,-0.003078315407037735
0,8,"[-0.12116668127271454, 0.061727947928216155]","[-0.0512697696685791, 0.038924455642700195]",-0.044200599193573,-0.0920383483171463,0.02866259589791298,"[-0.17276692390441895, 0.10036015510559082]",-0.04427018016576767,-0.09006810188293457,0.030340002849698067,-6.958097219467163e-05,0.001970246434211731,0.0016774069517850876
0,9,"[0.033914921022424716, 0.08156940592587386]","[-0.17276692390441895, 0.10036015510559082]",-0.04427018016576767,-0.09006810188293457,0.030340002849698067,"[-0.13985490798950195, 0.18197226524353027]",-0.04446284845471382,-0.08780528604984283,0.03223992884159088,-0.00019266828894615173,0.002262815833091736,0.0018999259918928146
0,10,"[-0.03565760869813807, 0.1293114419154611]","[-0.13985490798950195, 0.18197226524353027]",-0.04446284845471382,-0.08780528604984283,0.03223992884159088,"[-0.17624425888061523, 0.3117814064025879]",-0.0441652312874794,-0.08384281396865845,0.0346159003674984,0.0002976171672344208,0.003962472081184387,0.0023759715259075165
0,11,"[0.02073931590377928, -0.07857371246971974]","[-0.17624425888061523, 0.3117814064025879]",-0.0441652312874794,-0.08384281396865845,0.0346159003674984,"[-0.1563875675201416, 0.23455190658569336]",-0.04420946165919304,-0.08607415854930878,0.033341262489557266,-4.4230371713638306e-05,-0.0022313445806503296,-0.0012746378779411316
0,12,"[-0.030086901647507647, -0.06234920515995459]","[-0.1563875675201416, 0.23455190658569336]",-0.04420946165919304,-0.08607415854930878,0.033341262489557266,"[-0.18725109100341797, 0.17308878898620605]",-0.044212456792593,-0.08799859136343002,0.03208989277482033,-2.995133399963379e-06,-0.0019244328141212463,-0.0012513697147369385
0,13,"[0.0944044731442887, 0.04459642725797027]","[-0.18725109100341797, 0.17308878898620605]",-0.044212456792593,-0.08799859136343002,0.03208989277482033,"[-0.0937960147857666, 0.21815228462219238]",-0.04442363232374191,-0.0866166204214096,0.033014386892318726,-0.00021117553114891052,0.0013819709420204163,0.0009244941174983978
0,14,"[-0.08391297957253448, 0.08843808990868535]","[-0.0937960147857666, 0.21815228462219238]",-0.04442363232374191,-0.0866166204214096,0.033014386892318726,"[-0.17803716659545898, 0.30741024017333984]",-0.04458849877119064,-0.08413533121347427,0.03455260396003723,-0.00016486644744873047,0.0024812892079353333,0.0015382170677185059
0,15,"[0.007895119047804468, 0.007342462483654484]","[-0.17803716659545898, 0.30741024017333984]",-0.04458849877119064,-0.08413533121347427,0.03455260396003723,"[-0.17097687721252441, 0.3159632682800293]",-0.04453914612531662,-0.0840386301279068,0.03469712659716606,4.935264587402344e-05,9.670108556747437e-05,0.00014452263712882996
0,16,"[-0.0698203801220462, -0.1076765801739622]","[-0.17097687721252441, 0.3159632682800293]",-0.04453914612531662,-0.0840386301279068,0.03469712659716606,"[-0.24146652221679688, 0.20949697494506836]",-0.044671349227428436,-0.08723566681146622,0.03283990919589996,-0.0001322031021118164,-0.0031970366835594177,-0.001857217401266098
0,17,"[-0.017043958092631564, -0.09127111538403312]","[-0.24146652221679688, 0.20949697494506836]",-0.044671349227428436,-0.08723566681146622,0.03283990919589996,"[-0.25961947441101074, 0.11879563331604004]",-0.044967614114284515,-0.09002973139286041,0.03080572932958603,-0.0002962648868560791,-0.0027940645813941956,-0.0020341798663139343
0,18,"[0.06921601402020913, -0.06669032729014925]","[-0.25961947441101074, 0.11879563331604004]",-0.044967614114284515,-0.09002973139286041,0.03080572932958603,"[-0.1916213035583496, 0.05214810371398926]",-0.04510499909520149,-0.092005655169487,0.0290155541151762,-0.00013738498091697693,-0.001975923776626587,-0.0017901752144098282
0,19,"[-0.11998213488620217, 0.056687520394349]","[-0.1916213035583496, 0.05214810371398926]",-0.04510499909520149,-0.092005655169487,0.0290155541151762,"[-0.312389612197876, 0.10861802101135254]",-0.04501015692949295,-0.09028860926628113,0.030534949153661728,9.484216570854187e-05,0.0017170459032058716,0.001519395038485527
0,20,"[0.12349276455666451, -0.07783698980115529]","[-0.312389612197876, 0.10861802101135254]",-0.04501015692949295,-0.09028860926628113,0.030534949153661728,"[-0.19046831130981445, 0.030403852462768555]",-0.044897157698869705,-0.09263360500335693,0.028316963464021683,0.00011299923062324524,-0.0023449957370758057,-0.002217985689640045
0,21,"[0.12060954833317299, 0.021768725116292593]","[-0.19046831130981445, 0.030403852462768555]",-0.044897157698869705,-0.09263360500335693,0.028316963464021683,"[-0.07062935829162598, 0.05174827575683594]",-0.044847916811704636,-0.09220170229673386,0.02904042974114418,4.924088716506958e-05,0.0004319027066230774,0.0007234662771224976
0,22,"[-0.02830059597923584, 0.08472051138773333]","[-0.07062935829162598, 0.05174827575683594]",-0.044847916811704636,-0.09220170229673386,0.02904042974114418,"[-0.09906768798828125, 0.13617157936096191]",-0.044449832290410995,-0.0896729975938797,0.031229639425873756,0.00039808452129364014,0.0025287047028541565,0.002189209684729576
0,23,"[-0.02011287448454627, 0.058927420961780205]","[-0.09906768798828125, 0.13617157936096191]",-0.044449832290410995,-0.0896729975938797,0.031229639425873756,"[-0.1194007396697998, 0.19535374641418457]",-0.04448888078331947,-0.0880136713385582,0.032529957592487335,-3.904849290847778e-05,0.0016593262553215027,0.0013003181666135788
0,24,"[0.041656434359274845, -0.012311252117346733]","[-0.1194007396697998, 0.19535374641418457]",-0.04448888078331947,-0.0880136713385582,0.032529957592487335,"[-0.07809901237487793, 0.18359112739562988]",-0.04459480196237564,-0.0884600430727005,0.032304514199495316,-0.0001059211790561676,-0.00044637173414230347,-0.00022544339299201965
0,25,"[0.038425597039913585, -0.04024226035968728]","[-0.07809901237487793, 0.18359112739562988]",-0.04459480196237564,-0.0884600430727005,0.032304514199495316,"[-0.03986382484436035, 0.14382171630859375]",-0.04446094110608101,-0.08969278633594513,0.031417131423950195,0.00013386085629463196,-0.001232743263244629,-0.0008873827755451202
0,26,"[0.011931785664377902, -0.008998172641762578]","[-0.03986382484436035, 0.14382171630859375]",-0.04446094110608101,-0.08969278633594513,0.031417131423950195,"[-0.027888774871826172, 0.13518953323364258]",-0.04446341469883919,-0.08995778858661652,0.031165510416030884,-2.473592758178711e-06,-0.0002650022506713867,-0.0002516210079193115
0,27,"[-0.054067117129639394, 0.08710895375525084]","[-0.027888774871826172, 0.13518953323364258]",-0.04446341469883919,-0.08995778858661652,0.031165510416030884,"[-0.08180809020996094, 0.22237515449523926]",-0.04454950615763664,-0.08671087771654129,0.03308749198913574,-8.609145879745483e-05,0.003246910870075226,0.0019219815731048584
